,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
666,2020-08-14 09:30:00,"Celltrion, Prolia biosimilar candidate for osteoporosis phase 1 clinical trial next month...",0,0.0,0.0,1.0,0.0,0,2020-8-14,2020-08-14 00:00:00
667,2020-08-14 09:20:00,Celltrion begins phase 1 clinical trial of biosimilar for osteoporosis treatment,0,0.0,0.0,1.0,0.0,0,2020-8-14,2020-08-14 00:00:00
668,2020-08-14 10:13:00,Celltrion begins phase 1 clinical trial of Prolia biosimilar'CT-P41',0,0.0,0.0,1.0,0.0,0,2020-8-14,2020-08-14 00:00:00
669,2020-08-14 09:29:00,Celltrion begins phase 1 clinical trial of Prolia biosimilar'CT-P41',0,0.0,0.0,1.0,0.0,0,2020-8-14,2020-08-14 00:00:00
670,2020-08-14 09:28:00,Celltrion begins phase 1 clinical trial of Prolia biosimilar for osteoporosis,0,0.0,0.0,1.0,0.0,0,2020-8-14,2020-08-14 00:00:00
671,2020-07-09 11:08:00,[Super high number of stocks now] Cell tree...,0,0.0,0.157,0.843,0.0772,0,2020-7-9,2020-07-09 00:00:00
672,2020-07-09 09:29:00,"'Celltrion' increased by more than 5%, rising due to the regular alignment of the moving average in the short and medium term",0,0.0,0.091,0.909,0.2732,1,2020-7-9,2020-07-09 00:00:00
673,2020-07-09 09:10:00,"[Features] Celltrion, Neutralizing Antibodies Are Strong on News of Effects on Corona 19",1,0.0,0.21600000000000003,0.784,0.5106,1,2020-7-9,2020-07-09 00:00:00
674,2020-07-08 18:26:00,Celltrion finds 10-fold antibody neutralizing ‘mutant coronavirus’,0,0.0,0.0,1.0,0.0,0,2020-7-9,2020-07-09 00:00:00
675,2020-07-08 13:31:00,Celltrion sells 4649 foreign shares Share price 1.13%,0,0.0,0.423,0.5770000000000001,0.5267,1,2020-7-8,2020-07-08 00:00:00
676,2020-07-08 13:27:00,"[Features] Icure, the world's first phase 3 clinical trial dementia patch US patent registration completed......",0,0.0,0.0,1.0,0.0,0,2020-7-8,2020-07-08 00:00:00
677,2020-07-07 13:37:00,"Wooridul Hubrain highlights BBB investment in celltrion effect ""Export diagnostic kit + equity...",-1,0.0,0.0,1.0,0.0,0,2020-7-7,2020-07-07 00:00:00
678,2020-07-07 09:58:00,"Celltrion, the 1st place in annual salary of KOSDAQ listed companies, is 140 million won, and the second place is over'billion'",-1,0.0,0.156,0.8440000000000001,0.5719,1,2020-7-7,2020-07-07 00:00:00
679,2020-07-03 10:31:00,"Celltrion, top search ranking... Share price -1.46%",0,0.0,0.444,0.556,0.4588,1,2020-7-3,2020-07-03 00:00:00
680,2020-07-01 12:08:00,"Samba-Celltrion sales agency, SK Biopharm transfer",-1,0.0,0.0,1.0,0.0,0,2020-7-1,2020-07-01 00:00:00
681,2020-06-30 16:15:00,"Celltrion order announcement-Biosimilar antibody drugs (Remsima SC, Remsima IV, ...",0,0.0,0.0,1.0,0.0,0,2020-7-1,2020-07-01 00:00:00
682,2020-06-30 07:01:00,[Company Announcement on June 29] Celltrion Remsima SC approved for IBD indication in Europe...,0,0.0,0.177,0.823,0.4215,1,2020-6-30,2020-06-30 00:00:00
683,2020-06-29 16:02:00,Celltrion Remsima SC is also used to treat'inflammatory bowel disease',0,0.0,0.0,1.0,0.0,0,2020-6-30,2020-06-30 00:00:00
684,2020-06-29 10:27:00,"Celltrion Remsima SC, Europe's market grows, prescribes inflammatory bowel disease",0,0.0,0.0,1.0,0.0,0,2020-6-29,2020-06-29 00:00:00
685,2020-06-29 09:38:00,"[Features] Celltrion,'Strengthened' in Recommendation of Additional Approval of Remsima SC",1,0.0,0.256,0.7440000000000001,0.4767,1,2020-6-29,2020-06-29 00:00:00
686,2020-06-29 09:36:00,"Celltrion, Remsima SC, etc. Indication Europe CHMP sales approval recommendation obtained",0,0.0,0.237,0.763,0.4767,1,2020-6-29,2020-06-29 00:00:00
687,2020-06-29 09:05:00,"Celltrion ""Remsima SC, obtained approval recommendation for IBD related sales in Europe""",0,0.0,0.22,0.78,0.4767,1,2020-6-29,2020-06-29 00:00:00
688,2020-06-29 08:43:00,"Celltrion, “Recommendation for approval of European CHMP sales for indications such as Remsima SC...",0,0.0,0.193,0.807,0.4767,1,2020-6-29,2020-06-29 00:00:00
689,2020-06-29 12:31:00,"Celltrion, net purchase of 35,715 foreign shares... Share price 1.28%",0,0.0,0.196,0.804,0.29600000000000004,1,2020-6-29,2020-06-29 00:00:00
690,2020-06-29 12:31:00,"Celltrion, net purchase of 35,715 foreign shares... Share price 1.28%",0,0.0,0.196,0.804,0.29600000000000004,1,2020-6-29,2020-06-29 00:00:00
691,2020-06-29 11:07:00,"[Super high stocks are now] Bio is the trend... Buy Celltrion, Sell Alteogen...",0,0.0,0.0,1.0,0.0,0,2020-6-29,2020-06-29 00:00:00
692,2020-06-29 10:27:00,"Celltrion Remsima SC, Europe's market grows, prescribes inflammatory bowel disease",0,0.0,0.0,1.0,0.0,0,2020-6-29,2020-06-29 00:00:00
693,2020-06-29 09:38:00,"[Features] Celltrion,'Strengthened' in Recommendation of Additional Approval of Remsima SC",1,0.0,0.256,0.7440000000000001,0.4767,1,2020-6-29,2020-06-29 00:00:00
694,2020-06-29 09:36:00,"Celltrion, Remsima SC, etc. Indication Europe CHMP sales approval recommendation obtained",0,0.0,0.237,0.763,0.4767,1,2020-6-29,2020-06-29 00:00:00
695,2020-06-29 09:05:00,"Celltrion ""Remsima SC, obtained approval recommendation for IBD related sales in Europe""",0,0.0,0.22,0.78,0.4767,1,2020-6-29,2020-06-29 00:00:00
696,2020-06-29 09:01:00,"[Disclosure] Celltrion,'Remsima SC' approved for sale of indications for inflammatory growth disease in Europe...",0,0.0,0.31,0.69,0.6597,1,2020-6-29,2020-06-29 00:00:00
697,2020-06-29 08:56:00,"Celltrion Remsima SC, a new treatment for inflammatory growth disease in Europe",0,0.0,0.20600000000000002,0.794,0.3818,1,2020-6-29,2020-06-29 00:00:00
698,2020-06-29 08:43:00,"Celltrion, “Recommendation for approval of European CHMP sales for indications such as Remsima SC...",0,0.0,0.193,0.807,0.4767,1,2020-6-29,2020-06-29 00:00:00
699,2020-06-29 09:34:00,"Celltrion, rising... ""Recommendation for approval of IBD indication in Remsima SC Europe""",0,0.0,0.22,0.78,0.4767,1,2020-6-29,2020-06-29 00:00:00
700,2020-06-29 09:08:00,Celltrion Remsima SC receives recommendations for approval of IBD indications in Europe,0,0.0,0.22,0.78,0.4767,1,2020-6-29,2020-06-29 00:00:00
701,2020-06-29 08:38:00,Celltrion Remsima SC recommends approval of additional indications in Europe,0,0.0,0.385,0.615,0.6124,1,2020-6-29,2020-06-29 00:00:00
702,2020-06-29 09:09:00,Celltrion'Remsima SC' expands indications for inflammatory bowel disease,0,0.0,0.16699999999999998,0.833,0.1027,1,2020-6-29,2020-06-29 00:00:00
703,2020-06-29 08:44:00,Celltrion adds indications such as IBD of Remsima SC in CHMP under EMA...,0,0.0,0.0,1.0,0.0,0,2020-6-29,2020-06-29 00:00:00
704,2020-06-29 08:38:00,Celltrion Remsima SC recommends approval of additional indications in Europe,0,0.0,0.385,0.615,0.6124,1,2020-6-29,2020-06-29 00:00:00
705,2020-06-29 08:19:00,Celltrion Remsima SC receives recommendations for approval of IBD indications in Europe,0,0.0,0.22,0.78,0.4767,1,2020-6-29,2020-06-29 00:00:00
706,2020-06-27 11:29:00,"[Park Il-kyung's Bio Magnifying Glass] Seo Jeong-jin's confidence... Celltrion, Corona 19 early next month ...",0,0.0,0.0,1.0,0.0,0,2020-6-27,2020-06-27 00:00:00
707,2020-06-26 14:45:00,"A different year-end market cap...""NAVER 3rd, Celltrion 4th, Hyundai Motors 8th""",-1,0.0,0.0,1.0,0.0,0,2020-6-26,2020-06-26 00:00:00
708,2020-06-26 14:20:00,Celltrion selected as one of FT's top 100 companies in the world,0,0.0,0.141,0.8590000000000001,0.2023,1,2020-6-26,2020-06-26 00:00:00
709,2020-06-26 13:31:00,"Celltrion, net purchase of 14,484 foreign shares... Share price 0.16%",0,0.0,0.196,0.804,0.29600000000000004,1,2020-6-26,2020-06-26 00:00:00
710,2020-06-26 11:34:00,[Super high stocks now] Focus on buying Celltrion and selling Microdigital,0,0.0,0.0,1.0,0.0,0,2020-6-26,2020-06-26 00:00:00
711,2020-06-29 08:56:00,"Celltrion Remsima SC, a new treatment for inflammatory growth disease in Europe",0,0.0,0.20600000000000002,0.794,0.3818,1,2020-6-29,2020-06-29 00:00:00
712,2020-06-29 08:43:00,"Celltrion, “Recommendation for approval of European CHMP sales for indications such as Remsima SC...",0,0.0,0.193,0.807,0.4767,1,2020-6-29,2020-06-29 00:00:00
713,2020-06-29 08:44:00,Celltrion adds indications such as Remsima SC's IBD in CHMP under EMA ...,0,0.0,0.0,1.0,0.0,0,2020-6-29,2020-06-29 00:00:00
714,2020-06-29 08:38:00,"Celltrion ""Remsima SC receives recommendations for IBD indication approval in Europe""",0,0.0,0.237,0.763,0.4767,1,2020-6-29,2020-06-29 00:00:00
715,2020-06-29 08:19:00,Celltrion Remsima SC receives recommendations for approval of IBD indications in Europe,0,0.0,0.22,0.78,0.4767,1,2020-6-29,2020-06-29 00:00:00
716,2020-06-27 11:29:00,"[Park Il-kyung's Bio Magnifying Glass] Seo Jeong-jin's confidence... Celltrion, Corona 19 early next month ...",0,0.0,0.0,1.0,0.0,0,2020-6-27,2020-06-27 00:00:00
717,2020-06-26 14:20:00,Celltrion selected as one of FT's top 100 companies in the world,0,0.0,0.141,0.8590000000000001,0.2023,1,2020-6-26,2020-06-26 00:00:00
718,2020-06-26 13:31:00,"Celltrion, net purchase of 14,484 foreign shares... Share price 0.16%",0,0.0,0.196,0.804,0.29600000000000004,1,2020-6-26,2020-06-26 00:00:00
719,2020-06-26 11:34:00,[Super high stocks now] Focus on buying Celltrion and selling Microdigital,0,0.0,0.0,1.0,0.0,0,2020-6-26,2020-06-26 00:00:00
720,2020-06-25 11:13:00,"[Excellent stock is now]'Corona 19 cure anticipation' Buy Celltrion, eh...",0,0.0,0.135,0.865,0.1027,1,2020-6-25,2020-06-25 00:00:00
721,2020-06-24 13:21:00,"[Features] Daejung Hwageum, Celltrion supply of raw materials.. Main clients highlight ↑",-1,0.0,0.19399999999999998,0.8059999999999999,0.34,1,2020-6-24,2020-06-24 00:00:00
722,2020-06-26 11:34:00,[Super high stocks now] Focus on buying Celltrion and selling Microdigital,0,0.0,0.0,1.0,0.0,0,2020-6-26,2020-06-26 00:00:00
723,2020-06-24 13:21:00,"[Features] Daejung Hwageum, Celltrion supply of raw materials.. Main clients highlight ↑",-1,0.0,0.19399999999999998,0.8059999999999999,0.34,1,2020-6-24,2020-06-24 00:00:00
724,2020-06-24 11:32:00,[Super high number of stocks now] Expectations to develop COVID-19 treatments Buy and buy with Celltrion...,0,0.0,0.08,0.92,0.0772,0,2020-6-24,2020-06-24 00:00:00
725,2020-06-24 10:33:00,"Celltrion Group Chairman Seo Jeong-jin,'Stay Strong' campaign over Corona 19",1,0.0,0.268,0.732,0.5106,1,2020-6-24,2020-06-24 00:00:00
726,2020-06-24 09:56:00,Celltrion Chairman Seo Jeong-jin participates in the'Strengthen Campaign' over Corona 19,1,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
727,2020-06-24 10:01:00,Celltrion reported 52 weeks to clinical news,0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
728,2020-06-24 09:50:00,"Celltrion, report is renewed... ""In July, corona treatment begins phase 1 clinical trial""",0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
729,2020-06-24 08:51:00,Celltrion's'Corona 19 treatment' begins human clinical trials in July,0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
730,2020-06-24 09:53:00,"[Features] Wooridul Hubrain, a partner company nearing the release of Celltrion corona diagnostic kit...",0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
731,2020-06-24 09:10:00,"[Features] Wooridul Hubrain, Celltrion Corona 19 on-site diagnosis is about to be released... 'ratio...",0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
732,2020-06-24 09:30:00,"Celltrion shares 326,000 won.. 2.35% compared to the previous day",0,0.0,0.196,0.804,0.29600000000000004,1,2020-6-24,2020-06-24 00:00:00
733,2020-06-24 09:22:00,[Features] Celltrion's 3 brothers'strengthened' in anticipation of COVID-19 treatment,1,0.0,0.16699999999999998,0.833,0.1027,1,2020-6-24,2020-06-24 00:00:00
734,2020-06-24 09:22:00,[Features] Celltrion's 3 brothers'strengthened' in anticipation of COVID-19 treatment,1,0.0,0.16699999999999998,0.833,0.1027,1,2020-6-24,2020-06-24 00:00:00
735,2020-06-24 09:14:00,"52-week report of'Celltrion' renewed, foreign mass net purchases",0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
736,2020-06-24 09:10:00,"[Features] Wooridul Hubrain, Celltrion Corona 19 on-site diagnosis is about to be released... 'baboon...",0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
737,2020-06-24 08:51:00,Celltrion's'Corona 19 treatment' begins human clinical trials in July,0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
738,2020-06-24 06:15:00,"""Phase 1 clinical trial for antibody therapy in July"" Celltrion shares again around 300,000 won",0,0.0,0.33,0.67,0.7096,1,2020-6-24,2020-06-24 00:00:00
739,2020-06-23 17:11:00,"Jeong-jin Seo, Chairman of Celltrion, ""Corona 19 treatment clinical trial on the 16th of next month""",0,0.0,0.0,1.0,0.0,0,2020-6-24,2020-06-24 00:00:00
740,2020-06-23 14:10:00,"[Features] ""Corona 19 treatment human clinical trial next month""... 3 Celltrion companies Na...",0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
741,2020-06-23 14:23:00,"[Features] Celltrion,'Strengthened' in Announcing Corona 19 Improvement Effect on'Remsima'",1,0.0,0.273,0.727,0.4588,1,2020-6-23,2020-06-23 00:00:00
742,2020-06-23 13:57:00,"Celltrion,'Corona New Drug' in Korea and'Remsima' abroad... Two-track strategy speed",0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
743,2020-06-23 11:48:00,"""'Corona-positive' autoimmune disease suffered from Celltrion'Remsima' and healed""",-1,0.314,0.0,0.6859999999999999,-0.4939,-1,2020-6-23,2020-06-23 00:00:00
744,2020-06-23 13:22:00,Celltrion Chairman Seo Jeong-jin giving a keynote lecture in Nextrise 2020 Seoul,0,0.0,0.19399999999999998,0.8059999999999999,0.34,1,2020-6-23,2020-06-23 00:00:00
745,2020-06-23 13:22:00,Celltrion Chairman Seo Jeong-jin giving a keynote lecture in Nextrise 2020 Seoul,0,0.0,0.19399999999999998,0.8059999999999999,0.34,1,2020-6-23,2020-06-23 00:00:00
746,2020-06-23 14:10:00,"[Features] ""Corona 19 treatment human clinical trial next month""... 3 Celltrion companies side by side...",0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
747,2020-06-23 13:57:00,"Celltrion,'Corona New Drug' in Korea and'Remsima' abroad... Two-track strategy speed",0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
748,2020-06-23 11:48:00,"""'Corona-positive' autoimmune disease suffered from Celltrion'Remsima' and healed""",-1,0.314,0.0,0.6859999999999999,-0.4939,-1,2020-6-23,2020-06-23 00:00:00
749,2020-06-23 13:22:00,Celltrion Chairman Seo Jeong-jin giving a keynote lecture in Nextrise 2020 Seoul,0,0.0,0.19399999999999998,0.8059999999999999,0.34,1,2020-6-23,2020-06-23 00:00:00
750,2020-06-23 13:22:00,Celltrion Chairman Seo Jeong-jin giving a keynote lecture in Nextrise 2020 Seoul,0,0.0,0.19399999999999998,0.8059999999999999,0.34,1,2020-6-23,2020-06-23 00:00:00
751,2020-06-23 13:22:00,Celltrion Chairman Seo Jeong-jin giving a keynote lecture in Nextrise 2020 Seoul,0,0.0,0.19399999999999998,0.8059999999999999,0.34,1,2020-6-23,2020-06-23 00:00:00
752,2020-06-23 11:10:00,[Super high number of stocks now] Fierce buying and selling of'Celltrion affiliates'...'Doosan Pew...,0,0.0,0.098,0.902,0.0772,0,2020-6-23,2020-06-23 00:00:00
753,2020-06-23 10:35:00,Remsima effect on corona treatment... Celltrion report,0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
754,2020-06-23 10:14:00,"Celltrion ""is effective in improving Remsima Corona 19""",0,0.0,0.496,0.504,0.7096,1,2020-6-23,2020-06-23 00:00:00
755,2020-06-23 09:45:00,"'Celltrion' rises by more than 5%, to become a leading leader in the second half of 2020...",0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
756,2020-06-23 09:06:00,"52-week report of'Celltrion' is renewed, leading the way in the second half of 2020...",0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
757,2020-06-23 09:34:00,[fnRASSI] Celltrion reports 52 weeks...2.86% ↑,0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
758,2020-06-22 17:14:00,Celltrion corona antibody treatment spurs development with clinical goal next month,0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
759,2020-06-23 09:45:00,"'Celltrion' rises by more than 5%, to become a leading leader in the second half of 2020...",0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
760,2020-06-23 09:34:00,[fnRASSI] Celltrion reports 52 weeks...2.86% ↑,0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
761,2020-06-22 17:14:00,Celltrion corona antibody treatment spurs development with clinical goal next month,0,0.0,0.0,1.0,0.0,0,2020-6-23,2020-06-23 00:00:00
762,2020-06-22 14:30:00,"Celltrion, 2 hours stock price +1.89%.... Foreigners 229,000 on the last 5 days...",0,0.0,0.0,1.0,0.0,0,2020-6-22,2020-06-22 00:00:00
763,2020-06-22 11:14:00,[Super high stocks now] Focus on buying and selling on Celltrion for business expansion,0,0.0,0.0,1.0,0.0,0,2020-6-22,2020-06-22 00:00:00
764,2020-06-22 04:43:00,"The reason Celltrion chose antibody treatment ""Excellent safety and mutation response""",0,0.0,0.419,0.581,0.7579,1,2020-6-22,2020-06-22 00:00:00
765,2020-06-19 14:33:00,"Celltrion, net selling of 223,948 shares of institutions on the last 5 days ... 280,000 shares ...",0,0.0,0.239,0.7609999999999999,0.5267,1,2020-6-19,2020-06-19 00:00:00
766,2020-06-19 09:37:00,[Features] Humasis and Celltrion reported 52 weeks of collaboration,0,0.0,0.0,1.0,0.0,0,2020-6-19,2020-06-19 00:00:00
767,2020-06-19 09:13:00,"[Features] Humasis,'up' on the 4th day of Celltrion collaboration news",0,0.0,0.0,1.0,0.0,0,2020-6-19,2020-06-19 00:00:00
768,2020-06-19 09:37:00,[Features] Humasis and Celltrion reported 52 weeks of collaboration,0,0.0,0.0,1.0,0.0,0,2020-6-19,2020-06-19 00:00:00
769,2020-06-19 09:13:00,"[Features] Humasis,'up' on the 4th day of Celltrion collaboration news",0,0.0,0.0,1.0,0.0,0,2020-6-19,2020-06-19 00:00:00
770,2020-06-18 15:37:00,Celltrion effect? Humasis 3 consecutive top.. stock price 119%↑,-1,0.0,0.0,1.0,0.0,0,2020-6-18,2020-06-18 00:00:00
771,2020-06-18 10:17:00,"Humasis, Celltrion and Celltrion and Celltrion and Celltrion'Rise' on the third day",0,0.0,0.0,1.0,0.0,0,2020-6-18,2020-06-18 00:00:00
772,2020-06-18 07:25:00,Foreigners selling stocks... '3 Celltrion Brothers' net purchase of 427 billion won,-1,0.0,0.252,0.748,0.5719,1,2020-6-18,2020-06-18 00:00:00
773,2020-06-17 11:07:00,"Humasis in partnership with Celltrion, on the second day",0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
774,2020-06-17 10:32:00,"Celltrion, 2 hour stock price -1.36%....37 million foreigners in the last 5 days...",-1,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
775,2020-06-17 09:31:00,Celltrion's 3 brothers weakened at the beginning of the market after'Dexamethasone',-1,0.204,0.0,0.7959999999999999,-0.3182,-1,2020-6-17,2020-06-17 00:00:00
776,2020-06-17 08:40:00,"Celltrion, leading stock in the second half of the year.",0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
777,2020-06-17 08:06:00,"Celltrion, gaining leadership in 2H11. Target price up-SK",1,0.0,0.28600000000000003,0.7140000000000001,0.4215,1,2020-6-17,2020-06-17 00:00:00
778,2020-06-17 08:04:00,"[Click e-Stock] ""Celltrion will become a leading Korean stock market in the second half of the year""",0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
779,2020-06-17 08:24:00,"[Hot-Line] ""Celltrion leaps forward as a general pharmaceutical company by acquiring Takeda Asia Pacific business",-1,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
780,2020-06-17 05:01:00,Celltrion's strengths according to Celltrion CEO Woo-sung Ki,1,0.0,0.278,0.722,0.4019,1,2020-6-17,2020-06-17 00:00:00
781,2020-06-16 17:17:00,Celltrion completes certification for corona diagnostic kit this month,0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
782,2020-06-16 17:07:00,"Celltrion, corona diagnostic kit certified this month",0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
783,2020-06-16 10:13:00,Celltrion is preparing to export two corona 19 diagnostic kits,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
784,2020-06-16 10:01:00,Celltrion launches 20 minutes'Corona 19 diagnostic kit' in July,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
785,2020-06-16 09:46:00,Celltrion “Corona 19 diagnostic kit released in July”,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
786,2020-06-17 08:24:00,"[Hot-Line] ""Celltrion leaps forward as a general pharmaceutical company by acquiring Takeda Asia Pacific business",-1,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
787,2020-06-17 08:06:00,"Celltrion, gaining leadership in 2H11. Target price up-SK",1,0.0,0.28600000000000003,0.7140000000000001,0.4215,1,2020-6-17,2020-06-17 00:00:00
788,2020-06-17 08:04:00,"[Click e-Stock] ""Celltrion will become a leading Korean stock market in the second half of the year""",0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
789,2020-06-17 05:01:00,Celltrion's strengths according to Celltrion CEO Woo-sung Ki,1,0.0,0.278,0.722,0.4019,1,2020-6-17,2020-06-17 00:00:00
790,2020-06-16 17:17:00,Celltrion completes certification for corona diagnostic kit this month,0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
791,2020-06-16 17:07:00,"Celltrion, corona diagnostic kit certified this month",0,0.0,0.0,1.0,0.0,0,2020-6-17,2020-06-17 00:00:00
792,2020-06-16 10:13:00,Celltrion is preparing to export two corona 19 diagnostic kits,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
793,2020-06-16 10:01:00,Celltrion launches 20 minutes'Corona 19 diagnostic kit' in July,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
794,2020-06-16 09:46:00,Celltrion “Corona 19 diagnostic kit released in July”,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
795,2020-06-16 11:21:00,Wooridul Hubrain launches Celltrion diagnostic kit +'Surge' in smart healthcare business,0,0.0,0.213,0.787,0.4019,1,2020-6-16,2020-06-16 00:00:00
796,2020-06-16 11:19:00,[Super high number of stocks now]'Untact' Kakao No. 1 Buy... 3 Celltrion Brothers...,0,0.17600000000000002,0.10400000000000001,0.72,-0.2263,-1,2020-6-16,2020-06-16 00:00:00
797,2020-06-16 10:05:00,Celltrion and Corona Diagnosis Kit Joint Development'Humasys' Upper Limit,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
798,2020-06-16 09:44:00,"Humasis, Celltrion and Corona antigen diagnosis kit",0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
799,2020-06-16 09:31:00,Humasis and Celltrion jointly develop a Corona 19 antigen diagnosis kit,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
800,2020-06-16 09:22:00,Humasis and Celltrion start joint development of Corona 19 antigen diagnosis kit,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
801,2020-06-16 10:19:00,"Celltrion, Corona 19 diagnostic kit product certified within this month, overseas supply",0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
802,2020-06-16 09:55:00,"Celltrion launches corona 19 diagnostic kit in July, ""confirms infection within 20 minutes""",0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
803,2020-06-16 09:08:00,"'Celltrion' rises by more than 5%, presents a clear growth roadmap-Eugene Investment & Securities...",0,0.0,0.342,0.6579999999999999,0.6369,1,2020-6-16,2020-06-16 00:00:00
804,2020-06-16 08:37:00,[Pharmaceutical Industry Big Bang] Celltrion's strengths ③,0,0.0,0.35100000000000003,0.649,0.4019,1,2020-6-16,2020-06-16 00:00:00
805,2020-06-16 08:36:00,"[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②",-1,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
806,2020-06-16 10:19:00,"Celltrion, Corona 19 diagnostic kit product certified within this month, overseas supply",0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
807,2020-06-16 09:55:00,"Celltrion launches corona 19 diagnostic kit in July, ""confirms infection within 20 minutes""",0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
808,2020-06-16 10:13:00,Celltrion is preparing to export two corona 19 diagnostic kits,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
809,2020-06-16 10:01:00,Celltrion launches 20 minutes'Corona 19 diagnostic kit' in July,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
810,2020-06-16 10:05:00,Celltrion and Corona Diagnosis Kit Joint Development'Humasys' Upper Limit,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
811,2020-06-16 09:31:00,Humasis and Celltrion jointly develop a Corona 19 antigen diagnosis kit,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
812,2020-06-16 09:22:00,Humasis and Celltrion start joint development of Corona 19 antigen diagnosis kit,0,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
813,2020-06-16 09:08:00,"'Celltrion' rises by more than 5%, presents a clear growth roadmap-Eugene Investment & Securities...",0,0.0,0.342,0.6579999999999999,0.6369,1,2020-6-16,2020-06-16 00:00:00
814,2020-06-16 08:37:00,[Pharmaceutical Industry Big Bang] Celltrion's strengths ③,0,0.0,0.35100000000000003,0.649,0.4019,1,2020-6-16,2020-06-16 00:00:00
815,2020-06-16 08:36:00,"[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②",-1,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
816,2020-06-16 08:36:00,"[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②",-1,0.0,0.0,1.0,0.0,0,2020-6-16,2020-06-16 00:00:00
