Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-07-01 16:00:00,"Kia Motors Flew Domestically, June Performance Declined 12.1% Due to Overseas Slump",0,0.276,0.0,0.724,-0.6369,-1
2020-07-01 15:58:00,"Kia Motors, 65,000 domestic vehicles in June... 41.5% ↑ compared to the previous year",0,0.259,0.0,0.741,-0.6369,-1
2020-07-01 15:48:00,"Kia Motors sold 2,07406 units in June... 12.1% compared to the previous year↓",0,0.259,0.0,0.741,-0.6369,-1
2020-07-01 10:01:00,Kia Motors' small SUV '2021 Seltos' launched..Added design differentiation model,-1,0.318,0.0,0.682,-0.6369,-1
2020-07-01 09:00:00,Kia Motors launches 2021 Seltos'Enhancing advanced specifications Add Gravity Model,0,0.296,0.141,0.563,-0.4939,-1
2020-07-01 09:35:00,"'Dad Car' Carnival 2,100,000 won cheaper...Kia Motors' K-Companion FESTA...",0,0.0,0.316,0.684,0.5719,1
2020-06-30 09:15:00,Hyundai-Kia Motors recruits'Martin Xilinger' from Benz truck,0,0.0,0.0,1.0,0.0,0
2020-07-01 15:48:00,"Kia Motors sold 2,07406 units in June... 12.1% compared to the previous year↓",0,0.259,0.0,0.741,-0.6369,-1
2020-07-01 15:41:00,"Kia Motors sold 2,07500 units in June... May 25.8%↑",-1,0.344,0.0,0.656,-0.6369,-1
2020-07-01 09:35:00,"'Dad Car' Carnival 2,100,000 won cheaper...Kia Motors' K-Companion FESTA...",0,0.0,0.316,0.684,0.5719,1
2020-06-30 17:50:00,Daimler-born Martin Xilinger was hired to lead the commercial vehicle development of Hyundai-Kia Motors,0,0.0,0.0,1.0,0.0,0
2020-06-30 09:15:00,Hyundai-Kia Motors recruits'Martin Xilinger' from Benz truck,0,0.0,0.0,1.0,0.0,0
2020-06-30 09:29:00,"Hyundai Kia Motors, Martin Xilinger, Vice President of Commercial Development",0,0.318,0.0,0.682,-0.6369,-1
2020-06-29 19:36:00,"Hyundai Commercial-Hyundai·Kia Motors-Camco, financial support of 300 billion won to existing parts suppliers",-1,0.0,0.368,0.632,0.7506,1
2020-06-29 09:57:00,"Kia Motors ""Opens the car door with a smartphone app without options",0,0.296,0.0,0.704,-0.6369,-1
2020-06-18 08:54:00,Hyundai/Kia Motors-LG Chem discovers electric vehicle/battery startups,0,0.0,0.0,1.0,0.0,0
2020-06-18 09:48:00,"I came back in 6 years!... 4th generation Kia Carnival, renderings unveil",0,0.333,0.0,0.667,-0.6696,-1
2020-06-18 09:08:00,Kia Motors Unveils 4th Generation Carnival Exterior... “Orchestra motif grill”,-1,0.318,0.0,0.682,-0.6369,-1
2020-06-18 09:03:00,Kia Motors Unveils 4th Generation New Carnival Rendering Image,0,0.344,0.0,0.656,-0.6369,-1
2020-06-17 15:26:00,Hyundai and Kia's European sales cut in half in May...,-1,0.189,0.0,0.811,-0.2732,-1
2020-06-18 09:03:00,Kia Motors Unveils 4th Generation New Carnival Rendering Image,0,0.344,0.0,0.656,-0.6369,-1
2020-06-17 15:26:00,Hyundai and Kia's European sales cut in half in May...,-1,0.189,0.0,0.811,-0.2732,-1
2020-06-17 09:08:00,"""Kia Motors expects earnings to normalize in the fourth quarter""-Yujin Investment",0,0.296,0.0,0.704,-0.6369,-1
2020-06-17 08:49:00,"""Kia Motors expects to normalize within this year... Goal ↑""",0,0.318,0.0,0.682,-0.6369,-1
2020-06-16 14:05:00,Kia Motors Speeds Up PBV Business,0,0.457,0.0,0.543,-0.6369,-1
2020-06-16 15:54:00,"Kia's new CEO, which place was chosen for his first on-site visit to the'Gwangju factory'?",0,0.0,0.0,1.0,0.0,0
2020-06-16 11:46:00,"Kia Motors President Song Ho-sung visits the Gwangju plant, “We will preoccupy the global PBV market”",0,0.219,0.0,0.781,-0.6369,-1
2020-06-16 11:45:00,"Kia Motors President Song Ho-sung visits Gwangju plant… ""PBV ecosystem check""",0,0.296,0.0,0.704,-0.6369,-1
2020-06-16 11:32:00,President of Kia Motors visits Gwangju plant After PBV ecology check,0,0.296,0.0,0.704,-0.6369,-1
2020-06-15 18:26:00,Hyundai-Kia Motors surpassed the sales of 1.5 million eco-friendly cars,0,0.0,0.0,1.0,0.0,0
2020-06-15 08:48:00,Achieved sales of 1.5 million eco-friendly cars from Hyundai Kia,-1,0.318,0.0,0.682,-0.6369,-1
2020-06-15 07:31:00,"Hyundai-Kia Motors sold 1.5 million eco-friendly cars... 500,000 units in Korea alone",-1,0.154,0.0,0.846,-0.25,-1
2020-06-15 06:21:00,"Hyundai-Kia Motors, Eco-friendly Vehicles Over 1.5 Million Domestic and Overseas Sales",-1,0.0,0.0,1.0,0.0,0
2020-06-15 15:41:00,“From Hyundai·Kia to Genesis” Everyone in Inje is raising the dream of being a car racer,1,0.0,0.125,0.875,0.25,1
2020-06-15 09:14:00,"""Let's experience the performance of Hyundai Motor, Kia Motors and Genesis""",0,0.296,0.0,0.704,-0.6369,-1
2020-06-15 15:10:00,Integrated management of Hyundai·Kia Motors and affiliated companies Traffic safety education with'Kids Auto Park',0,0.0,0.177,0.823,0.4215,1
2020-06-15 11:10:00,"Only minister six times... 'Truth', who served as Kia Motors Chairman",0,0.296,0.0,0.704,-0.6369,-1
2020-06-15 08:53:00,Kia Motors conducts electric kickboard service at the directly managed service center,0,0.276,0.0,0.724,-0.6369,-1
2020-06-16 11:37:00,"'25% of all cars by 2030' ...Kia Motors, global PBV market ...",0,0.0,0.0,1.0,0.0,0
2020-06-16 11:32:00,President of Kia Motors visits Gwangju plant After PBV ecology check,0,0.296,0.0,0.704,-0.6369,-1
2020-06-15 14:11:00,Hyundai-Kia's eco-friendly cars exceed 1.5 million units.. Niro Kona'Shenzhen',-1,0.0,0.0,1.0,0.0,0
2020-06-15 15:41:00,“From Hyundai·Kia to Genesis” Everyone in Inje is raising the dream of being a car racer,1,0.0,0.125,0.875,0.25,1
2020-06-15 14:13:00,"""Experience it at Hyundai Kia Motors Performance Circuit""",0,0.375,0.0,0.625,-0.6369,-1
2020-06-15 11:33:00,Hyundai and Kia Motors Stretching in the Chinese Market with 1200 Units per Month Overcoming Corona with New Cars,0,0.189,0.0,0.811,-0.6369,-1
2020-06-15 09:51:00,Leave the maintenance of Kia Motors and what to do around... With electric kickboard,0,0.31,0.0,0.69,-0.6597,-1
2020-06-15 09:08:00,Kia Motors launches electric kickboard service at a service center,0,0.344,0.0,0.656,-0.6369,-1
2020-06-15 08:49:00,"Choi, who left Kia's maintenance, went to the bank on a kickboard",0,0.0,0.0,1.0,0.0,0
2020-06-15 08:53:00,Kia Motors conducts electric kickboard service at the directly managed service center,0,0.276,0.0,0.724,-0.6369,-1
2020-06-15 08:47:00,Kia Motors conducts electric kickboard service at direct service center,0,0.318,0.0,0.682,-0.6369,-1
2020-06-14 15:14:00,Resistant to Crisis...Hyundai and Kia have high global market share,0,0.292,0.153,0.556,-0.4588,-1
2020-06-14 14:00:00,"[Test drive] Kia Motors K5 Hybrid ""from good looks, advanced technology and fuel economy""",1,0.209,0.244,0.547,-0.0772,0
2020-06-15 10:15:00,"Kia Motors ""Leave maintenance and take the kickboard",0,0.474,0.0,0.526,-0.6597,-1
2020-06-15 09:51:00,Leave the maintenance of Kia Motors and what to do around... With electric kickboard,0,0.31,0.0,0.69,-0.6597,-1
2020-06-15 09:08:00,Kia Motors launches electric kickboard service at a service center,0,0.344,0.0,0.656,-0.6369,-1
2020-06-15 08:59:00,Kia Motors “Use a shared kickboard at a direct service center”,0,0.309,0.176,0.515,-0.4215,-1
2020-06-15 08:49:00,"Choi, who left Kia's maintenance, went to the bank on a kickboard",0,0.0,0.0,1.0,0.0,0
2020-06-15 09:14:00,"""Let's experience the performance of Hyundai Motor, Kia Motors and Genesis""",0,0.296,0.0,0.704,-0.6369,-1
2020-06-15 08:53:00,Kia Motors conducts electric kickboard service at the directly managed service center,0,0.276,0.0,0.724,-0.6369,-1
2020-06-15 08:48:00,Achieved sales of 1.5 million eco-friendly cars from Hyundai Kia,-1,0.318,0.0,0.682,-0.6369,-1
2020-06-15 07:31:00,"Hyundai-Kia Motors sold 1.5 million eco-friendly cars... 500,000 units in Korea alone",-1,0.154,0.0,0.846,-0.25,-1
2020-06-15 06:21:00,"Hyundai-Kia Motors, Eco-friendly Vehicles Over 1.5 Million Domestic and Overseas Sales",-1,0.0,0.0,1.0,0.0,0
2020-06-14 15:14:00,Resistant to Crisis...Hyundai and Kia have high global market share,0,0.292,0.153,0.556,-0.4588,-1
2020-06-14 14:00:00,"[Test drive] Kia Motors K5 Hybrid ""from good looks, advanced technology and fuel economy""",1,0.209,0.244,0.547,-0.0772,0
2020-06-12 14:11:00,Kia Motors expands engine plant in Slovakia despite COVID-19,0,0.333,0.111,0.556,-0.5859,-1
2020-06-12 11:17:00,Moody's “Hyundai-Kia Motors To Save the Corona 19 Crisis”,0,0.0,0.286,0.714,0.4939,1
2020-06-12 10:59:00,Global industry credit rating declines… Hyundai-Kia Motors''Keep Up',0,0.0,0.271,0.729,0.3818,1
2020-06-15 06:21:00,"Hyundai-Kia Motors, Eco-friendly Vehicles Over 1.5 Million Domestic and Overseas Sales",-1,0.0,0.0,1.0,0.0,0
2020-06-14 15:14:00,Resistant to Crisis...Hyundai and Kia have high global market share,0,0.292,0.153,0.556,-0.4588,-1
2020-06-14 12:10:00,"Hyundai-Kia Motors, Overseas Online Sales Exceed Corona",0,0.0,0.0,1.0,0.0,0
2020-06-12 17:35:00,Kia Motors' 100 billion won expansion of engine plant in Slovakia,-1,0.249,0.219,0.533,-0.128,-1
2020-06-12 17:29:00,"Kia Motors Slovakia's engine plant, which was delayed due to the corona, was expanded in three months",-1,0.289,0.0,0.711,-0.7269,-1
2020-06-12 14:11:00,Kia Motors expands engine plant in Slovakia despite COVID-19,0,0.333,0.111,0.556,-0.5859,-1
2020-06-12 11:17:00,Moody's “Hyundai-Kia Motors To Save the Corona 19 Crisis”,0,0.0,0.286,0.714,0.4939,1
2020-06-12 10:59:00,Global industry credit rating declines… Hyundai-Kia Motors''Keep Up',0,0.0,0.271,0.729,0.3818,1
2020-06-12 09:06:00,"Merrill Lynch ""Post Corona New Car War, Hyundai-Kia Motors Will Be Superior""",1,0.224,0.201,0.575,-0.1027,-1
2020-06-11 17:02:00,"Kia Motors, two employees at Sohari plant confirmed COVID-19... Factory `shutdown`",-1,0.296,0.0,0.704,-0.6369,-1
2020-06-11 09:04:00,Kia Motors Sohari factory workers confirmed.. 1st and 2nd factories temporarily closed on 11 days,-1,0.231,0.0,0.769,-0.6369,-1
2020-06-11 08:45:00,Kia Motors' Sohari Plant has confirmed corona19... Closed on 11th,-1,0.318,0.0,0.682,-0.6369,-1
2020-06-12 11:17:00,Moody's “Hyundai-Kia Motors To Save the Corona 19 Crisis”,0,0.0,0.286,0.714,0.4939,1
2020-06-12 10:59:00,Global industry credit rating declines… Hyundai-Kia Motors''Keep Up',0,0.0,0.271,0.729,0.3818,1
2020-06-12 09:06:00,"Merrill Lynch ""Post Corona New Car War, Hyundai-Kia Motors Will Be Superior""",1,0.224,0.201,0.575,-0.1027,-1
2020-06-11 17:24:00,[Signal] Moody's “Keep Hyundai·Kia Motors·Mobis credit rating Baa1”,0,0.0,0.271,0.729,0.3818,1
2020-06-11 09:04:00,Kia Motors Sohari factory workers confirmed.. 1st and 2nd factories temporarily closed on 11 days,-1,0.231,0.0,0.769,-0.6369,-1
2020-06-11 08:45:00,Kia Motors' Sohari Plant has confirmed corona19... Closed on 11th,-1,0.318,0.0,0.682,-0.6369,-1
2020-06-11 14:02:00,"Mobility support for the vulnerable, including Hyundai Motor Group and Kia Motors' Ray 10",0,0.308,0.136,0.556,-0.5267,-1
2020-06-11 11:32:00,One employee at Kia Motors' Gwangmyeong plant confirmed...,0,0.375,0.0,0.625,-0.6369,-1
2020-06-10 17:45:00,"Kia Motors, CEO Song Ho-sung appointed as executive director",-1,0.344,0.0,0.656,-0.6369,-1
2020-06-10 14:02:00,Kia Motors finished replacing CEO... All efforts to expand exports of'Post Corona',0,0.255,0.139,0.606,-0.4404,-1
2020-06-10 17:45:00,"Kia Motors, CEO Song Ho-sung appointed as executive director",-1,0.344,0.0,0.656,-0.6369,-1
2020-06-10 15:21:00,Kia Motors' extraordinary general shareholders' meeting appointed President Song Ho-sung as executive director,-1,0.259,0.0,0.741,-0.6369,-1
2020-06-10 13:22:00,Kia Motors Extraordinary Shareholders Meeting... Appointment of CEO Song Ho-sung as executive director,-1,0.259,0.0,0.741,-0.6369,-1
2020-06-10 11:34:00,Kia Motors Appoints President Ho-Sung Song,0,0.457,0.0,0.543,-0.6369,-1
2020-06-10 11:33:00,"Kia Motors,'President Song Ho-sung appointed as executive director' at extraordinary shareholders' meeting",-1,0.276,0.0,0.724,-0.6369,-1
2020-06-10 11:25:00,"Kia Motors, CEO Song Ho-sung appoints executive director... ""The `Plan S` accelerates further""",-1,0.259,0.0,0.741,-0.6369,-1
2020-06-10 11:01:00,Kia Motors Appoints President Ho-Sung Song,0,0.457,0.0,0.543,-0.6369,-1
2020-06-10 10:58:00,"Song Ho-sung, president of Kia Motors, appointed as executive director at the extraordinary shareholders' meeting on the 10th",-1,0.198,0.0,0.802,-0.6369,-1
2020-06-10 17:45:00,"Kia Motors, CEO Song Ho-sung appointed as executive director",-1,0.344,0.0,0.656,-0.6369,-1
2020-06-10 14:02:00,Kia Motors finished replacing CEO... All efforts to expand exports of'Post Corona',0,0.255,0.139,0.606,-0.4404,-1
2020-06-10 17:45:00,"Kia Motors, CEO Song Ho-sung appointed as executive director",-1,0.344,0.0,0.656,-0.6369,-1
2020-06-10 13:22:00,Kia Motors Extraordinary Shareholders Meeting... Appointment of CEO Song Ho-sung as executive director,-1,0.259,0.0,0.741,-0.6369,-1
2020-06-10 11:33:00,"Kia Motors,'President Song Ho-sung appointed as executive director' at extraordinary shareholders' meeting",-1,0.276,0.0,0.724,-0.6369,-1
2020-06-10 11:25:00,"Kia Motors, CEO Song Ho-sung appoints executive director... ""The `Plan S` accelerates further""",-1,0.259,0.0,0.741,-0.6369,-1
2020-06-10 11:01:00,Kia Motors Appoints President Ho-Sung Song,0,0.457,0.0,0.543,-0.6369,-1
2020-06-10 10:58:00,"Song Ho-sung, president of Kia Motors, appointed as executive director at the extraordinary shareholders' meeting on the 10th",-1,0.198,0.0,0.802,-0.6369,-1
2020-06-10 10:28:00,"Hyundai·Kia Motors, Global Sales Recovery... Corona 19 shock coming off",0,0.224,0.0,0.776,-0.3818,-1
2020-06-09 11:28:00,Corona 19'No Wind Zone'... Hyundai-Kia Motors Advances in “Exporting Electric Vehicles”,1,0.0,0.0,1.0,0.0,0
2020-06-09 07:48:00,Hyundai-Kia Electric Vehicles rushing into the world amid corona... 58% of exports went up,0,0.0,0.0,1.0,0.0,0
2020-06-09 07:06:00,58% of EV exports from Hyundai and Kia despite Corona 19,0,0.296,0.0,0.704,-0.6369,-1
2020-06-08 19:02:00,"Kia Motors' Gwangju Plant 2, which produces Sportage and Soul, is closed again... Due to decreased exports to North America",-1,0.181,0.0,0.819,-0.6369,-1
2020-06-08 17:22:00,Hyundai·Kia Motors provided 55.7 billion won to sales agents,-1,0.0,0.316,0.684,0.5719,1
2020-06-08 08:49:00,"Kia Motors, European Electric Vehicle Sales Increase.. Target Price ↑-Samsung Securities",0,0.273,0.143,0.584,-0.4588,-1
2020-06-08 08:48:00,"Kia Motors, Beneficiary of Strengthening European Electric Vehicle Subsidies Target price ↑-Samsung",1,0.215,0.323,0.462,0.2732,1
2020-06-08 08:39:00,Kia Motors sells electric cars well in Europe. Target ↑-Samsung,0,0.294,0.147,0.559,-0.4767,-1
2020-06-08 08:18:00,"Strong domestic sales of Hyundai-Kia Motors, preferring Hyundai Motors and Mando-KTB",1,0.0,0.248,0.752,0.5106,1
2020-06-10 10:28:00,"Hyundai·Kia Motors, Global Sales Recovery... Corona 19 shock coming off",0,0.224,0.0,0.776,-0.3818,-1
2020-06-09 11:28:00,Corona 19'No Wind Zone'... Hyundai-Kia Motors Advances in “Exporting Electric Vehicles”,1,0.0,0.0,1.0,0.0,0
2020-06-09 07:48:00,Hyundai-Kia Electric Vehicles rushing into the world amid corona... 58% of exports went up,0,0.0,0.0,1.0,0.0,0
2020-06-09 07:06:00,58% of EV exports from Hyundai and Kia despite Corona 19,0,0.296,0.0,0.704,-0.6369,-1
2020-06-08 19:02:00,"Kia Motors' Gwangju Plant 2, which produces Sportage and Soul, is closed again... Due to decreased exports to North America",-1,0.181,0.0,0.819,-0.6369,-1
2020-06-08 17:22:00,Hyundai·Kia Motors provided 55.7 billion won to sales agents,-1,0.0,0.316,0.684,0.5719,1
2020-06-08 11:53:00,“Granger and K5 effect” Hyundai and Kia's best sedan sales in 3 years,1,0.0,0.276,0.724,0.6369,1
2020-06-08 09:40:00,Hyundai-Kia Sedan Sales Highest in 3 Years,1,0.0,0.0,1.0,0.0,0
2020-06-08 06:47:00,Hyundai-Kia sedan stretched again 48.5% of sales this year in 3 years...,0,0.0,0.0,1.0,0.0,0
2020-06-08 08:49:00,"Kia Motors, European Electric Vehicle Sales Increase.. Target Price ↑-Samsung Securities",0,0.273,0.143,0.584,-0.4588,-1
2020-06-08 08:48:00,"Kia Motors, Beneficiary of Strengthening European Electric Vehicle Subsidies Target price ↑-Samsung",1,0.215,0.323,0.462,0.2732,1
2020-06-08 08:39:00,Kia Motors sells electric cars well in Europe. Target ↑-Samsung,0,0.294,0.147,0.559,-0.4767,-1
2020-06-08 08:18:00,"Strong domestic sales of Hyundai-Kia Motors, preferring Hyundai Motors and Mando-KTB",1,0.0,0.248,0.752,0.5106,1
2020-06-07 18:10:00,Female CEOs who fell in love with Kia's K9,0,0.0,0.344,0.656,0.6369,1
2020-06-07 17:21:00,Hyundai-Kia electric vehicles rising momentum...first overtake internal combustion locomotives,0,0.0,0.0,1.0,0.0,0
2020-06-05 16:58:00,"車, escape from C-Shock?...Hyundai-Kia Motors, sales in May 11.4%↑ Corona...",-1,0.0,0.159,0.841,0.1779,1
2020-06-08 08:39:00,Kia Motors sells electric cars well in Europe. Target ↑-Samsung,0,0.294,0.147,0.559,-0.4767,-1
2020-06-08 08:18:00,"Strong domestic sales of Hyundai-Kia Motors, preferring Hyundai Motors and Mando-KTB",1,0.0,0.248,0.752,0.5106,1
2020-06-08 06:47:00,Hyundai-Kia sedan stretched again 48.5% of this year's sales...,0,0.0,0.0,1.0,0.0,0
2020-06-07 17:21:00,Hyundai-Kia electric vehicles rising momentum...first overtake internal combustion locomotives,0,0.0,0.0,1.0,0.0,0
2020-06-05 16:58:00,"車, escape from C-Shock?...Hyundai-Kia Motors, sales in May 11.4%↑ Corona...",-1,0.0,0.159,0.841,0.1779,1
2020-06-03 15:29:00,Hyundai-Kia Motors Saves in the U.S. Directly Hit by Corona,0,0.0,0.0,1.0,0.0,0
2020-06-03 14:27:00,Improved sales in May in the U.S. market due to brisk SUV sales of Hyundai-Kia Motors,-1,0.0,0.251,0.749,0.5719,1
2020-06-03 10:38:00,18.5% of US sales in the aftershock of Hyundai-Kia Motors,0,0.0,0.0,1.0,0.0,0
2020-06-02 17:35:00,Kia Motors' performance in the home office'Bread Bread'... Accelerator Pedal Through Corona,0,0.276,0.0,0.724,-0.6369,-1
2020-06-02 11:20:00,"Kia Motors surpassed 50,000 units in domestic demand for the first three months in a row",1,0.305,0.0,0.695,-0.6908,-1
2020-06-02 10:00:00,"Kia Motors' domestic demand surpassed 50,000 units for the first three consecutive months",0,0.341,0.0,0.659,-0.6908,-1
2020-06-03 10:38:00,18.5% of US sales in the aftershock of Hyundai-Kia Motors,0,0.0,0.0,1.0,0.0,0
2020-06-02 11:20:00,"Kia Motors surpassed 50,000 units in domestic demand for the first three months in a row",1,0.305,0.0,0.695,-0.6908,-1
2020-06-02 11:13:00,Even for C-Shock... Kia Motors Bongo “Quiet Run”,0,0.375,0.0,0.625,-0.6369,-1
2020-06-02 10:41:00,"'Kia Motors' increased by more than 5%, foreigners net buying for 3 consecutive days (1753 million shares)",-1,0.207,0.103,0.69,-0.4767,-1
2020-06-01 18:00:00,"""The end of the tax system is imminent"" Kia Carnival, up to 2.8 million won discount in June",-1,0.176,0.155,0.669,-0.128,-1
2020-06-01 17:21:00,"Kia Motors, K3 700,000 won discount, etc...",0,0.326,0.287,0.388,-0.128,-1
2020-06-01 16:51:00,Kia Motors' sales declined 32.7% YoY in May...,-1,0.375,0.0,0.625,-0.6369,-1
2020-06-01 16:27:00,"Kia Motors, 51181 units in domestic demand 19% year-on-year↑",0,0.449,0.0,0.551,-0.6908,-1
2020-06-01 16:02:00,Export direct hit to Corona... Kia Motors' May sales 30%↓,-1,0.318,0.0,0.682,-0.6369,-1
2020-06-01 16:01:00,"Sorento, Kia Motors, 19% increase in domestic sales in May",-1,0.29,0.159,0.552,-0.4404,-1
2020-06-01 15:57:00,[May's finished car performance] We have endured with domestic demand... Kia Motors fell 32.7% YoY...,-1,0.231,0.0,0.769,-0.6369,-1
2020-06-01 15:40:00,"""Increase in domestic demand and recovery in overseas sales""... Kia Motors sold 16,913 units in May",-1,0.271,0.11,0.619,-0.5267,-1
2020-06-01 16:03:00,Kia Motors' overseas sales declined 44% in May... Domestic demand to be promoted through'new car effect',-1,0.265,0.13,0.605,-0.4404,-1
2020-06-01 16:02:00,Export direct hit to Corona... Kia Motors' May sales 30%↓,-1,0.318,0.0,0.682,-0.6369,-1
2020-06-01 16:01:00,"Sorento, Kia Motors, 19% increase in domestic sales in May",-1,0.29,0.159,0.552,-0.4404,-1
2020-06-01 15:40:00,"""Increase in domestic demand and recovery in overseas sales""... Kia Motors sold 16,913 units in May",-1,0.271,0.11,0.619,-0.5267,-1
2020-06-01 15:09:00,Hyundai·Kia Motors builds eco-friendly lineup for new car effects… Targeting the global market'A...,0,0.0,0.0,1.0,0.0,0
2020-06-01 11:20:00,"Hyundai-Kia Motors, 32% reduction in local production from January to April Chinese production'half-cut'",-1,0.0,0.0,1.0,0.0,0
2020-05-30 09:10:00,No. 1 car you want to ride with your family over the minivan Kia Carnival,0,0.342,0.07,0.588,-0.7269,-1
2020-05-29 15:19:00,"Kia Motors ""An additional 55 million yen investment in the factory in India""",-1,0.259,0.0,0.741,-0.6369,-1
2020-05-29 14:25:00,"'Kia Motors' rises by more than 5%, winner of demand recovery period-DB Financial Investment, BU...",1,0.262,0.187,0.551,-0.1621,-1
2020-05-29 11:45:00,Kia Motors 34th Korea Women's Open,0,0.457,0.0,0.543,-0.6369,-1
2020-05-29 15:19:00,"Kia Motors ""An additional 55 million yen investment in the factory in India""",-1,0.259,0.0,0.741,-0.6369,-1
2020-05-29 14:25:00,"'Kia Motors' rises by more than 5%, winner of demand recovery period-DB Financial Investment, BU...",1,0.262,0.187,0.551,-0.1621,-1
2020-05-29 11:45:00,Kia Motors 34th Korea Women's Open,0,0.457,0.0,0.543,-0.6369,-1
2020-05-29 09:23:00,Kia Motors Hosts National Title Golf Tournament'Korea Women's Open',0,0.344,0.0,0.656,-0.6369,-1
2020-05-29 09:15:00,"""Korea Women's Open as scheduled""...",0,0.0,0.0,1.0,0.0,0
2020-05-29 09:12:00,Kia Motors hosts the 34th Korea Women's Open... No spectators,0,0.444,0.0,0.556,-0.7506,-1
2020-05-29 09:09:00,"Kia Motors Korea Women's Open, held as scheduled as a'no spectator game'",0,0.276,0.0,0.724,-0.6369,-1
2020-05-28 15:10:00,Why Buy Imported Cars on the Internet but Not Hyundai and Kia,0,0.0,0.293,0.707,0.6759,1
2020-05-28 10:42:00,"Kia Motors ""Use membership points to repair vehicle exterior damage""",0,0.481,0.0,0.519,-0.8126,-1
2020-05-28 09:18:00,"Kia Motors, K-Style Care+ Program ""Guaranteed Car Exterior Repair with Points""",0,0.296,0.0,0.704,-0.6369,-1
2020-05-28 09:11:00,Kia Motors launches'K-Style Care' as it feels like the first car,0,0.235,0.318,0.447,0.128,1
2020-05-28 09:02:00,"""Resolving new car damage concerns""... Kia Motors Launches'K-Style Care+' Program",-1,0.435,0.153,0.412,-0.7003,-1
2020-05-28 08:08:00,Kia Motors expects to lift India's blockade... Target price 13.5%↑-Samsung,0,0.318,0.0,0.682,-0.6369,-1
2020-05-27 19:32:00,The narrowed export road… Some factories of Hyundai-Kia Motors will be closed next month,-1,0.0,0.0,1.0,0.0,0
2020-05-27 17:34:00,"Hyundai·Kia Motors plant also shut down some ""Corona 19 caused export decline""",-1,0.0,0.0,1.0,0.0,0
2020-05-27 17:33:00,"[Breaking News] Some of Hyundai-Kia Motors' plants also shut down… ""Corona 19 reduces exports...",-1,0.0,0.0,1.0,0.0,0
2020-05-27 17:24:00,On the decline in exports... Hyundai-Kia Motors shut down in June,-1,0.0,0.0,1.0,0.0,0
2020-05-27 17:04:00,'Another Shutdown' Some lines will be closed next month due to lack of export volume of Hyundai-Kia Motors,-1,0.119,0.0,0.881,-0.3182,-1
2020-05-28 10:44:00,"""Please rest assured that your new car is damaged."" Kia Motors Membership Care Program",-1,0.189,0.36,0.45,0.4215,1
2020-05-28 10:42:00,"Kia Motors ""Use membership points to repair vehicle exterior damage""",0,0.481,0.0,0.519,-0.8126,-1
2020-05-28 09:18:00,"Kia Motors, K-Style Care+ Program ""Guaranteed Car Exterior Repair with Points""",0,0.296,0.0,0.704,-0.6369,-1
2020-05-28 09:11:00,Kia Motors launches'K-Style Care' as it feels like the first car,0,0.235,0.318,0.447,0.128,1
2020-05-28 09:02:00,"""Resolving new car damage concerns""... Kia Motors Launches'K-Style Care+' Program",-1,0.435,0.153,0.412,-0.7003,-1
2020-05-28 09:30:00,"Kia Motors ""Pay car repair fees with membership points""",0,0.444,0.0,0.556,-0.6808,-1
2020-05-28 08:08:00,Kia Motors expects to lift India's blockade... Target price 13.5%↑-Samsung,0,0.318,0.0,0.682,-0.6369,-1
2020-05-28 02:11:00,Hyundai-Kia's next-generation electric vehicle will be equipped with LG Chem batteries,0,0.0,0.0,1.0,0.0,0
2020-05-27 19:32:00,The narrowed export road… Some factories of Hyundai-Kia Motors will be closed next month,-1,0.0,0.0,1.0,0.0,0
2020-05-27 17:33:00,"[Breaking News] Some of Hyundai-Kia Motors' plants also shut down… ""Corona 19 reduces exports...",-1,0.0,0.0,1.0,0.0,0
2020-05-27 17:24:00,On the decline in exports... Hyundai-Kia Motors shut down in June,-1,0.0,0.0,1.0,0.0,0
2020-05-27 17:04:00,'Another Shutdown' Some lines will be closed next month due to lack of export volume of Hyundai-Kia Motors,-1,0.119,0.0,0.881,-0.3182,-1
2020-05-27 18:56:00,LG Chem supplies electric vehicle batteries to Hyundai and Kia Motors,0,0.296,0.0,0.704,-0.6369,-1
2020-05-27 18:51:00,Hyundai-Kia Motors selected LG Chem as a secondary battery supplier,-1,0.0,0.0,1.0,0.0,0
2020-05-27 14:16:00,"Dong-A Hwaseong ""Mass production of battery pack gaskets for Hyundai and Kia's new electric vehicle platform""",0,0.0,0.0,1.0,0.0,0
2020-05-27 13:42:00,Dong-A Hwasung develops battery pack gasket for electric vehicles,0,0.0,0.0,1.0,0.0,0
2020-05-27 11:23:00,“Quick charge” at home… Kia to launch European-style commuter electric car,0,0.296,0.0,0.704,-0.6369,-1
2020-05-27 08:46:00,‘Quick charge’ at home… Kia launches electric car for commuting,0,0.318,0.0,0.682,-0.6369,-1
2020-05-27 10:00:00,Kia Motors Extends Vehicle Subscription Service'Based on Customer Support',0,0.292,0.292,0.417,-0.25,-1
2020-05-27 09:54:00,Extended operation of Kia Motors' subscription service'KIAFLEX',0,0.412,0.0,0.588,-0.6369,-1
2020-05-27 09:52:00,"""K9 this month, Mojave next month... Kia Flex. What?""",0,0.344,0.0,0.656,-0.6369,-1
2020-05-27 09:19:00,"K9, Stinger, and Mojave ride around 1,290,000 won per month...'Kia Flex' opened...",0,0.0,0.252,0.748,0.5719,1
